"1263544","1000359"
"1775354","1000359"
"2976412","1000359"
"1316123","100039"
"1428547","100039"
"149867","100039"
"1611020","100039"
"1718853","100039"
"1800814","100039"
"1831928","100039"
"189511","100039"
"1943885","100039"
"1993772","100039"
"2325181","100039"
"236399","100039"
"2535077","100039"
"2685901","100039"
"2938319","100039"
"2975476","100039"
"302912","100039"
"34038","100039"
"412905","100039"
"41383","100039"
"663098","100039"
"721838","100039"
"727411","100039"
"732722","100039"
"779107","100039"
"850211","100039"
"921723","100039"
"951870","100039"
"844438","1000847"
"2947359","1000861"
"450128","1002933"
"1065005","1004057"
"159921","1004057"
"1058715","100515"
"1758005","100515"
"555002","100515"
"710105","1005582"
"1542692","1007124"
"285568","1007124"
"73994","1007124"
"1491776","1007156"
"1951004","1007156"
"674244","1007156"
"2240329","1007167"
"994416","100725"
"863068","1008711"
"557075","100993"
"2389199","1010178"
"716898","1010707"
"1016264","1012013"
"1024433","1012013"
"1039022","1012013"
"1053137","1012013"
"1059972","1012013"
"1061175","1012013"
"106421","1012013"
"1066338","1012013"
"1066932","1012013"
"1102685","1012013"
"1126794","1012013"
"1133820","1012013"
"1136807","1012013"
"1158124","1012013"
"1166937","1012013"
"1173893","1012013"
"1192128","1012013"
"1194167","1012013"
"1200022","1012013"
"1231402","1012013"
"1235828","1012013"
"1236604","1012013"
"1258340","1012013"
"126771","1012013"
"1294059","1012013"
"1350176","1012013"
"1361121","1012013"
"136873","1012013"
"1370493","1012013"
"1375290","1012013"
"1395869","1012013"
"1396082","1012013"
"1409974","1012013"
"1418865","1012013"
"1422262","1012013"
"1426969","1012013"
"1439341","1012013"
"1446084","1012013"
"1447189","1012013"
"1451837","1012013"
"1454301","1012013"
"1456190","1012013"
"1480733","1012013"
"1482388","1012013"
"1519712","1012013"
"1542971","1012013"
"1546204","1012013"
"1550307","1012013"
"1558028","1012013"
"159184","1012013"
"1603646","1012013"
"1607568","1012013"
"1619246","1012013"
"1632913","1012013"
"1641559","1012013"
"1642425","1012013"
"1652440","1012013"
"1655469","1012013"
"1656741","1012013"
"1660615","1012013"
"1666593","1012013"
"1678938","1012013"
"1700259","1012013"
"1709630","1012013"
"1741296","1012013"
"175546","1012013"
"1755965","1012013"
"1769366","1012013"
"1803988","1012013"
"1807296","1012013"
"180875","1012013"
"1808808","1012013"
"1822799","1012013"
"1827856","1012013"
"1830379","1012013"
"1832253","1012013"
"1833290","1012013"
"1849896","1012013"
"1851007","1012013"
"189269","1012013"
"1904004","1012013"
"1906723","1012013"
"1923090","1012013"
"1925634","1012013"
"192675","1012013"
"1935269","1012013"
"1951940","1012013"
"1956085","1012013"
"1963089","1012013"
"1981174","1012013"
"1990209","1012013"
"2007755","1012013"
"2013730","1012013"
"2038754","1012013"
"2059390","1012013"
"2059922","1012013"
"2078396","1012013"
"2104217","1012013"
"2119658","1012013"
"2129703","1012013"
"214331","1012013"
"2152226","1012013"
"218517","1012013"
"2188178","1012013"
"2211481","1012013"
"2226175","1012013"
"2257156","1012013"
"2260783","1012013"
"2268768","1012013"
"2273525","1012013"
"2296347","1012013"
"2342886","1012013"
"234361","1012013"
"2352990","1012013"
"2353842","1012013"
"2382836","1012013"
"239804","1012013"
"2442729","1012013"
"2467817","1012013"
"2496942","1012013"
"2518483","1012013"
"2518646","1012013"
"2522662","1012013"
"2540400","1012013"
"2542205","1012013"
"2551235","1012013"
"2574765","1012013"
"2580176","1012013"
"2614181","1012013"
"2627146","1012013"
"2631302","1012013"
"2650815","1012013"
"2661360","1012013"
"2698308","1012013"
"2716951","1012013"
"2727049","1012013"
"2735224","1012013"
"274484","1012013"
"2746103","1012013"
"2748190","1012013"
"275204","1012013"
"2758057","1012013"
"2775694","1012013"
"2782542","1012013"
"2783097","1012013"
"2788911","1012013"
"2789181","1012013"
"2797380","1012013"
"2814199","1012013"
"2822298","1012013"
"2836277","1012013"
"2837223","1012013"
"2840372","1012013"
"2857773","1012013"
"2873689","1012013"
"2879387","1012013"
"2879704","1012013"
"2936199","1012013"
"2939436","1012013"
"2975880","1012013"
"300332","1012013"
"343509","1012013"
"345708","1012013"
"347428","1012013"
"356417","1012013"
"358263","1012013"
"415887","1012013"
"42791","1012013"
"44126","1012013"
"469517","1012013"
"491986","1012013"
"494426","1012013"
"496959","1012013"
"502265","1012013"
"504362","1012013"
"507667","1012013"
"517629","1012013"
"51808","1012013"
"545315","1012013"
"550424","1012013"
"551817","1012013"
"567696","1012013"
"569966","1012013"
"574289","1012013"
"575464","1012013"
"581729","1012013"
"58600","1012013"
"609562","1012013"
"611554","1012013"
"617294","1012013"
"642511","1012013"
"642879","1012013"
"645526","1012013"
"66095","1012013"
